raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
HANESUN,HANESUN,118,1122.24,0.0022234468535735985,
BEYOUNDSUN,BEYOUNDSUN,178,1113.8,0.002206725036988767,
GK 1 72HTBD 570M,GK-1-72HTBD-570M,183,1112.96,0.002205060780361841,
JYNKO SOLAR,JYNKO SOLAR,99,1110.34,0.0021998698846921417,
MAXEONSOLAR,MAXEONSOLAR,153,1109.62,0.0021984433790119195,
HITOUCH,HITOUCH,35,1102.34,0.0021840198215785575,
DAQO,DAQO,84,1102.28,0.002183900946105206,
CHINALAND AMOSOLAR,CHINALAND | AMOSOLAR,1,1100.0,0.0021793836781178345,
HI MO 5,HI-MO 5,9,1098.54,0.002176491041599605,
NUUKO,NUUKO,123,1098.25,0.002175916476811738,
CS6W 555MS,1812 - CS6W-555MS,165,1097.2,0.00217383615602808,
BISTAR SOLAR,BISTAR SOLAR,9,1094.46,0.0021684075094116776,
RSM,RSM,135,1093.14,0.002165792248997936,
RISEN CANADIAN,RISEN / CANADIAN,46,1093.01,0.00216553468547234,
KVA,KVA,75,1088.59,0.0021567775256020848,
RENOVIGI ENERGIA SOLAR,RENOVIGI ENERGIA SOLAR,126,1085.72,0.002151091315460087,
AMERICANSOLAR,AMERICANSOLAR,11,1080.81,0.002141363339224124,
TSM DEG21C 20 660W,1591 - TSM-DEG21C.20 660W,3,1078.0,0.002135796004555478,
ENPHASE,Enphase,185,1077.08,0.0021339732472974156,
RSM132 8 695HDG,2216 - RSM132-8-695HDG,2,1075.0,0.0021298522308878837,
SYSTEM INTEGRATION,System Integration,13,1072.0,0.0021239084572202897,
SOLAR SCHUTTEN,SOLAR SCHUTTEN,80,1068.78,0.0021175288068170715,
DHM 72X10 550W,DHM-72x10-550W,84,1061.9,0.0021038977525393897,
CANADIAM,canadiam,116,1059.7,0.0020995389851831536,
GK 1 72HT 585M,GK-1-72HT-585M,150,1057.76,0.0020956953448781094,
JUNKO SOLAR,JUNKO SOLAR,52,1047.73,0.0020758233282494533,
DEEP BLUE,DEEP BLUE,105,1046.0,0.002072395752101141,
HYPER ION,HYPER-ION,5,1045.8,0.0020719995005233013,
SOLGEN ENERGY COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS E SERVICOS ELETRICOS LTDA,"176 - SOLGEN ENERGY COMERCIO, IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS E SERVIÇOS ELETRICOS LTDA",123,1038.34,0.0020572193166698833,
UP SOLAR,UP SOLAR,99,1037.94,0.002056426813514205,
TESUN,TESUN,217,1033.66,0.0020479470297484373,
SINENG,SINENG,108,1032.06,0.00204477701712572,
HUANSHENG SOLAR,HUANSHENG SOLAR,155,1031.99,0.0020446383290734765,
SS 605 60MDH G12,1229 - SS-605-60MDH-G12,4,1028.0,0.002036733110095576,
AMERICAN SOLAR,AMERICAN SOLAR,35,1019.03,0.00201896122682947,
PHB ELETRONICA,PHB ELETRONICA,56,1012.42,0.002005865112181871,
ERR 42 D SOLAR,ERR 42 D SOLAR,120,1005.49,0.0019921349950097287,
HUAWE,HUAWE -,3,1002.85,0.0019869044741822454,
NTELBRAS,NTELBRAS,117,1000.86,0.0019829617709827417,
RAISEN,RAISEN,106,1000.75,0.0019827438326149296,
CS6W 540MB AG CS6W 545MB AG,CS6W-540MB-AG / CS6W-545MB-AG,1,1000.0,0.0019812578891980313,
545W STC,545W (STC),1,1000.0,0.0019812578891980313,
TRINA TELESUN,Trina/Telesun,1,1000.0,0.0019812578891980313,
MONOCRISTALINO 510 WP,Monocristalino 510 Wp,1,1000.0,0.0019812578891980313,
20000,20000,1,1000.0,0.0019812578891980313,
DAH SOLAR LONGI SOLAR,DAH SOLAR | LONGI SOLAR,7,999.45,0.0019801681973589725,
RSM144 7 445M,RSM144-7-445M,165,996.17,0.0019736696714824026,
HN18 72HT585W,HN18-72HT585W	,98,993.73,0.0019688354022327596,
IPV ISOLA,IPV ISOLA,89,990.5,0.0019624359392506497,
TAIOSTIC,TAIOSTIC,161,987.9300000000001,0.001957344106475411,
SUVONA,SUVONA,116,986.58,0.001954669408324994,
TS560S8B 144,TS560S8B-144,87,986.47,0.001954451469957182,
YH SUNPRO,YH SUNPRO,124,978.55,0.0019387599074747336,
ODA570 36V MHD,ODA570-36V-MHD,139,976.66,0.0019350153300641492,
LNVU 585N,2174 - LNVU-585N,75,965.86,0.0019136177448608105,
SS 610 72MDH T,1996 - SS-610-72MDH(T),109,964.24,0.0019104081070803098,
SLITMAX,SlitMax,1,960.0,0.0019020075736301103,
RISEN DAH,RISEN DAH,31,955.6999999999999,0.0018934881647065583,
CANADIAM SOLAR,Canadiam Solar,54,950.87,0.001883918689101732,
SUN,SUN,136,949.59,0.0018813826790035585,
DMECG,DMECG,122,948.56,0.0018793419833776845,
CANDADIAN SOLAR,candadian solar,19,943.59,0.0018694951316683703,
HULTER,HULTER,84,943.42,0.0018691583178272065,
TOPCOM,topcom,130,942.53,0.0018673949983058205,
RYSEN,RYSEN,34,938.89,0.0018601832195891395,
ECOSOLYS,ECOSOLYS,153,932.51,0.001847542794256056,
HT SAAE HT66 18X 505W,HT-SAAE*HT66-18X-505W,96,931.8,0.0018461361011547254,
AMSO SOLAR, AMSO SOLAR,19,929.0699999999999,0.001840727267117215,
HIKU,HIKU,60,927.42,0.0018374581916000383,
BENDIN SOLAR,BENDIN SOLAR,6,923.0,0.0018287010317297827,
REFUSOL,REFUSOL,115,915.5,0.0018138415975607976,
DMEG SOLAR,DMEG SOLAR,86,914.19,0.0018112461497259483,
SINEENERGY,SINEENERGY,99,913.52,0.0018099187069401854,
OSDN,OSDN,98,912.29,0.001807481759736472,
LIGHTGREEN,LIGHTGREEN,2,908.04,0.0017990614137073802,
TW TONGWEI,TW TONGWEI,30,903.84,0.0017907401305727487,
TELASUN,TELASUN,70,898.44,0.0017800413379710795,
LONGHI,LONGHI,68,896.67,0.0017765345115071985,
TRAMONTINA,TRAMONTINA,160,895.77,0.0017747513794069206,
RENO,RENO,118,894.02,0.001771284178100824,
ASTRO N5,ASTRO N5,107,893.31,0.0017698774849994933,
RISEN E DAH SOLAR,RISEN E DAH SOLAR,4,888.67,0.0017606844483936143,
CHSM66RN DG F BH 600W,CHSM66RN(DG)/F-BH-600W,120,888.0,0.0017593570056078519,
SS 670 66MDH G12,1512 - SS-670-66MDH-G12,1,880.0,0.0017435069424942674,
HANNERSUN,Hannersun,93,878.53,0.0017405944933971463,
6000,6000	,1,875.0,0.0017336006530482774,
ERA RC 66HC600M,2488 - ERA-RC-66HC600M,119,873.65,0.00173092595489786,
PNG SOLAR,PNG SOLAR,108,870.95,0.0017255765585970253,
JIENERGY,JIENERGY,112,869.0500000000001,0.0017218121686075492,
JINKO SUNOVA,Jinko; SUNOVA,41,865.88,0.0017155315810987914,
HY M16 144H 600W,HY-M16/144H-600W,116,865.72,0.0017152145798365196,
TITAN,TITAN,69,865.0,0.0017137880741562971,
CANADIAN DAH SOLAR,CANADIAN|DAH SOLAR,43,863.97,0.0017117473785304232,
LDK,LDK ,37,863.62,0.0017110539382692038,
HAUSSMART EIRELI,HAUSSMART EIRELI,4,857.6,0.0016991267657762317,
WORLDWIDE ENERGY,Worldwide Energy,79,857.55,0.0016990277028817718,
PRO 72HC 580W,1776 - PRO-72HC 580W,115,843.46,0.0016711117792229716,
KOMECO IMPORTADORA EXPORTADORA INDUSTRIA E COMERCIO LTDA,325 - KOMECO IMPORTADORA EXPORTADORA INDUSTRIA E COMERCIO LTDA,14,840.52,0.0016652868810287293,
ODA610 33V MHDRZ,ODA610-33V-MHDRZ,116,836.76,0.0016578373513653447,
DAH SOLAR CANADIAN,DAH SOLAR / CANADIAN,20,836.44,0.0016572033488408014,
AUSTA ENERGY,AUSTA ENERGY,75,833.7,0.0016517747022243988,
BELENERGY MFVOS MO 120 460W,BELENERGY MFVOS-MO-120-460W,147,833.48,0.0016513388254887752,
JAGER PLUS,JAGER PLUS,18,833.16,0.0016507048229642315,
JINKO CANADIAN,JINKO | CANADIAN,45,826.56,0.0016376285208955245,
ODA585 36V MHD,ODA585-36V-MHD,95,824.49,0.0016335273170648846,
SPLITMAX,SPLITMAX,45,823.86,0.00163227912459469,
JAM SOLAR,JAM SOLAR,102,821.97,0.001628534547184106,
RENOVIGI B B POWER,RENOVIGI / B&B POWER,107,820.1800000000001,0.0016249880955624414,
FIRST SOLAR,First Solar ,49,818.37,0.0016214020187829928,
TPOWER,TPOWER,79,811.48,0.0016077511519264184,
TRINA SOLAR TSM,Trina Solar TSM,52,809.27,0.0016033725719912905,
AMARISOLAR,AMARISOLAR,66,808.02,0.0016008959996297934,
SKYSOLLARIS,SKYSOLLARIS,19,806.9,0.0015986769907938914,
ERA RC 66HC 600W,2168 - ERA-RC-66HC 600W,96,804.1,0.0015931294687041371,
OPUS,OPUS,156,803.95,0.0015928322800207574,
AMERISOL AR,AMERISOL AR,68,802.89,0.0015907321466582071,
LR5 72HPH 550M,LR5-72HPH-550M,48,802.26,0.0015894839541880125,
PHB SOLAR,PHB SOLAR-,118,801.55,0.0015880772610866818,
1852,1852,1,800.0,0.001585006311358425,
KYOCERA,Kyocera ,98,799.52,0.00158405530757161,
SOLARBORN,SOLARBORN,13,796.68,0.0015784285351662876,
TRINA SOLAR 510 W,TRINA SOLAR 510 W,27,795.94,0.0015769624043282813,
JAM72D40 575 MB,JAM72D40-575/MB,4,795.0,0.0015751000219124348,
LOGIN SOLAR,LOGIN SOLAR,33,794.0500000000001,0.0015732178269176969,
NEP,NEP,143,793.62,0.0015723658860253415,
HENERSUN,HENERSUN,82,791.74,0.0015686411211936493,
BELENUS,BELENUS,97,775.92,0.0015372976213865364,
LINUO,Linuo,35,775.3,0.0015360692414952335,
CANARDIAN,canardian,107,770.09,0.001525746887892512,
KEHUA TECH,KEHUA TECH,103,769.45,0.0015244788828434252,
JUNKO,JUNKO,95,768.54,0.0015226759381642549,
TOP SOLAR,TOP SOLAR,115,768.25,0.0015221013733763876,
STAVE,STAVE,23,768.1899999999999,0.0015219824979030355,
TOPSOLA GREEN ENERGY,Topsola Green Energy,13,768.0,0.001521606058904088,
Q ANTUM,Q ANTUM,59,764.26,0.0015141961543984875,
335PHK 36,335PHK-36,93,761.62,0.0015089656335710046,
N TYPE TOPCON,N-TYPE TOPCON,124,759.89,0.001505538057422692,
RISEN WEG,"RISEN, WEG",28,756.71,0.0014992376573350424,
SUNPRO POWER CO LTD,"Sunpro Power Co., Ltd",66,756.33,0.0014984847793371471,
SUN NOVA,SUN NOVA,88,755.96,0.0014977517139181439,
ODA550 36V MH,ODA550-36V-MH,41,751.5,0.0014889153037323205,
TS595S8E 144GANT,TS595S8E-144GANT,113,750.71,0.0014873501099998542,
CS6W 550MS,CS6W-550MS,39,746.55,0.0014791080771807902,
DHN 72X16 FS 585W,2084 - DHN-72X16/FS 585W,69,738.09,0.001462346635438175,
SUNX SOLAR ENERGY,SUNX SOLAR ENERGY,82,734.39,0.001455015981248142,
TRINA SOLAR JA SOLAR,TRINA SOLAR | JA SOLAR,27,734.06,0.0014543621661447068,
BELENER GY,BELENER GY,111,733.47,0.0014531932239900801,
CANADIAN BYD E JA SOLAR,"Canadian, BYD e JA SOLAR",1,730.2,0.0014467145106924026,
DEMEGC SOLAR,DEMEGC SOLAR,124,727.48,0.0014413254892337837,
BDY,BDY,76,724.63,0.0014356789042495692,
CANADIAN 20 BYD 13 RISEN 25 DAH SOLAR,3 - CANADIAN - 20 - BYD - 13 - RISEN 25 - DAH SOLAR,1,720.0,0.0014265056802225825,
INFINITY,INFINITY,115,719.12,0.0014247621732800882,
AE SOLAR X000D,195 - AE SOLAR _x000D_,48,718.6,0.0014237319191777054,
ASTRONERG,ASTRONERG,65,717.3199999999999,0.0014211959090795316,
SMA,SMA,79,716.87,0.0014203043430293927,
SICES SOLAR,SICES SOLAR,45,715.42,0.0014174315190900555,
ASTROTWINS,Astrotwins,2,715.0,0.0014165993907765922,
RENOVIGI SOLAR,RENOVIGI SOLAR,119,714.69,0.001415985200830941,
OSDA TSUN,OSDA|TSUN,25,711.51,0.0014096848007432911,
TSM472H N 585,2648 - TSM472H-N-585,91,709.48,0.0014056628472282192,
PULLYNG ENERGY,PULLYNG ENERGY,78,708.5,0.0014037212144968052,
RISEN SUNOVA,RISEN / SUNOVA,30,706.4,0.0013995605729294892,
JAM66D42 575 MB,2299 - JAM66D42-575/MB,90,706.15,0.0013990652584571898,
SIMAX,SIMAX,14,705.64,0.0013980548169336988,
HANWHA Q CELLS CO LTD,"Hanwha Q CELLS Co. Ltd.,",11,702.95,0.0013927252332117562,
TOP SOLA,TOP SOLA,74,702.88,0.0013925865451595123,
HANDERSUN,HANDERSUN,95,700.98,0.001388822155170036,
NAO INFORMOU,Não informou,1,700.0,0.001386880522438622,
TCL PHOTOVOLTAIC TECHNOLOGY CO LTD,"TCL PHOTOVOLTAIC TECHNOLOGY CO., LTD",105,698.67,0.0013842454494459885,
DAH SOLAR BYD,DAH SOLAR | BYD,10,698.64,0.0013841860117093125,
DA SOLAR,DA SOLAR,99,698.25,0.0013834133211325253,
RENE, RENE,87,697.5600000000001,0.0013820462531889787,
TSM DE15M LL 400W,TSM-DE15M(ll)-400W,135,696.8,0.001380540497193188,
ASTRO ESNERGY,ASTRO ESNERGY,36,696.09,0.0013791338040918576,
TSUN TALESUN GROUP,TSUN (TALESUN GROUP),89,695.3100000000001,0.0013775884229382833,
AE SOLAR GMBH,AE SOLAR GMBH,33,694.23,0.0013754486644179493,
Q SOLAR,Q SOLAR,42,687.9,0.0013629073019793257,
SINE SOLAR,SINE SOLAR,66,687.2,0.0013615204214568871,
EINNOVA SOLARLINE,Einnova Solarline,90,685.37,0.0013578947195196547,
ATRONERGY,Atronergy,76,684.22,0.0013556162729470769,
EDGECLEAN,EDGECLEAN,110,683.06,0.001353318013795607,
RSM72 6 330P,RSM72-6-330P,34,682.5,0.0013522085093776563,
BLUESOL,BLUESOL,100,682.16,0.0013515348816953289,
5,5,171,680.8,0.0013488403709660196,
HTSAAE,HTSAAE,64,679.04,0.001345353357081031,
CHSM72N DG F BH 575W,1940 - CHSM72N(DG)/F-BH 575W,75,678.98,0.0013452344816076794,
SUNNOVA SOLAR,SUNNOVA SOLAR,66,677.42,0.0013421437193005302,
KSTAR,KSTAR,79,676.44,0.0013402020865691162,
OUTROS,191 - OUTROS,83,676.44,0.0013402020865691162,
ENERMAC,ENERMAC,9,675.0,0.0013373490752086712,
FORTLEV,FORTLEV,97,674.27,0.0013359027569495566,
QS SOLAR,QS SOLAR,11,671.91,0.001331226988331049,
JINKO TSUN,JINKO | TSUN,37,671.03,0.001329483481388555,
CANADAIN,CANADAIN,90,669.85,0.0013271455970793012,
DM610M10RT B72HSW,DM610M10RT-B72HSW,87,669.63,0.0013267097203436776,
JIMKO,jimko,81,667.97,0.001323420832247609,
JINKOJINKO,JINKOJINKO,71,667.85,0.0013231830813009054,
HAREON SOLAR,Hareon Solar,32,664.1,0.0013157533642164127,
CANIDIAN,CANIDIAN,64,661.4300000000001,0.001310463405652254,
TSUN 907 UN E BYD 1044 UN,TSUN (907 UN) e BYD (1044 UN),1,660.7,0.0013090170873931394,
HN18N 72H585W,HN18N-72H585W,99,660.33,0.001308284021974136,
DAHSOLARHCM78X9 445WDHM72L9,DAHSOLARHCM78X9-445WDHM72L9,1,660.0,0.0013076302068707006,
PAINEL SOLAR JA,PAINEL SOLAR JA,102,655.85,0.0012994079866305288,
ODA SOLAR,ODA SOLAR,90,653.34,0.0012944350293286418,
HUASHUN SOLAR,HUASHUN SOLAR,59,651.88,0.0012915423928104126,
LEPTON SOLAR,LEPTON SOLAR,82,649.94,0.0012876987525053687,
LOGI,LOGI,75,649.59,0.001287005312244149,
HARNERSUN,HARNERSUN,88,646.4300000000001,0.0012807445373142835,
TRINA SOLA,TRINA SOLA,52,646.37,0.0012806256618409315,
JM SOLAR,JM SOLAR,107,645.75,0.0012793972819496286,
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S A,377 - LIVETECH DA BAHIA INDUSTRIA E COMERCIO S.A,61,645.4,0.0012787038416884095,
HANERSON,HANERSON,64,641.27,0.0012705212466060216,
RSM144 6 410BMDG,RSM144-6-410BMDG,1,640.0,0.0012680050490867399,
SKYMAX,SKYMAX,80,638.23,0.0012644982226228596,
KOMEKO,KOMEKO,68,634.27,0.0012566524413816353,
TSUM POWER,TSUM POWER,64,633.94,0.0012559986262782,
CANIDIAN SOLAR,CANIDIAN SOLAR,38,633.36,0.0012548494967024651,
GLOBAL BRASIL,GLOBAL BRASIL,51,627.73,0.0012436950147862802,
ASTRONERGY CHINT,ASTRONERGY-CHINT,48,625.74,0.0012397523115867761,
TSM PE15H 345W,TSM-PE15H-345W,44,625.5,0.0012392768096933684,
ASTRONENERGY,ASTRONENERGY,84,621.01,0.0012303809617708694,
ODA575 36V MH,ODA575-36V-MH,57,620.02,0.0012284195164605632,
LEAPSON,LEAPSON,14,619.18,0.001226755259833637,
SHINEFARSOLAR,SHINEFARSOLAR,76,615.07,0.0012186122899090332,
HI MO,HI-MO,87,613.64,0.0012157790911274799,
CANADIAN TSUN,CANADIAN / TSUN,41,611.81,0.0012121533891902474,
RISEN TSUN,RISEN | TSUN,28,610.9,0.0012103504445110773,
OPEN RENEWABLES,OPEN RENEWABLES,32,610.03,0.001208626750147475,
HT HT,HT HT,102,609.39,0.0012073587450983881,
HUASUN SOLAR,223 - HUASUN SOLAR,46,608.53,0.001205654863313678,
CANADIAN SUNOVA,CANADIAN / SUNOVA,45,606.62,0.0012018706607453097,
TRINA TSM DE18M 510,TRINA | TSM-DE18M-510,82,605.77,0.0012001865915394914,
TOPCON SOLAR,TOPCON SOLAR,80,604.11,0.0011968977034434228,
SRP 610 BTC BG,SRP-610-BTC-BG,79,604.09,0.0011968580782856387,
SUNLIGHT,SUNLIGHT,59,604.08,0.001196838265706747,
BELENERGY PLUS,belenergy plus,102,603.42,0.001195530635499876,
ODE10092024 585W,2625 - ODE10092024 585W,94,602.96,0.001194619256870845,
PU620SNM102,PU620SNM102,23,602.76,0.0011942230052930053,
TALMAX,TALMAX,54,602.4,0.001193509752452894,
TRINA SOLAR TRINA SOLAR TRINA SOLAR,TRINA SOLAR | TRINA SOLAR | TRINA SOLAR,13,601.96,0.001192637998981647,
TSUNESS,TSUNESS,98,601.49,0.0011917068077737238,
DAH SOLAR CANADIAN SOLAR,DAH SOLAR | CANADIAN SOLAR,40,600.3199999999999,0.0011893887360433619,
S6 GR1P5K,S6-GR1P5K,1,600.0,0.0011887547335188188,
RISEN ASTRONERGY,RISEN | ASTRONERGY,26,599.71,0.0011881801687309514,
CANADIAN SOLAR TSUN,CANADIAN SOLAR | TSUN,20,598.67,0.0011861196605261852,
JA SOLAR TRINA,"JA SOLAR,TRINA",16,597.7,0.0011841978403736634,
GOKINSOLAR,GOKINSOLAR,88,596.24,0.0011813052038554342,
SOLARIA BRASIL COMERIALIZACAO E FORNECIMENTO DE PRODUTOS E SOLUCOES ENERGETICAS LTDA,171 - SOLARIA BRASIL COMERIALIZAÇÃO E FORNECIMENTO DE PRODUTOS E SOLUÇÕES ENERGETICAS LTDA,1,590.0,0.0011689421546268385,
TRINA SOLAR TSM DEG15H 20 II 405W,TRINA SOLAR / TSM-DEG15H.20(II)-405W,6,580.0,0.001149129575734858,
AIDUO,AIDUO,33,579.16,0.0011474653191079318,
STC,(STC),17,578.87,0.0011468907543200643,
LUXPOWER,LUXPOWER,55,578.06,0.001145285935429814,
JAYU QXPV,JAYU + QXPV,1,578.0,0.001145167059956462,
ZTROON,ZTROON,143,575.96,0.0011411252938624981,
HELIOS,Helios,64,575.83,0.0011408677303369023,
JKM,JKM,57,575.7,0.0011406101668113068,
DHP,DHP,55,575.64,0.0011404912913379546,
ALUMIFIX,ALUMIFIX,83,566.05,0.0011214910281805454,
QUALITY QS545 144HM8,QUALITY|QS545-144HM8,76,565.0600000000001,0.0011195295828702397,
WINNER SOLAR,Winner Solar,106,563.47,0.0011163793828264147,
CANADIAN OSDA,CANADIAN|OSDA,36,563.26,0.001115963318669683,
TS570S8B 144NT 570W,2419 - TS570S8B-144NT 570W,47,560.63,0.0011107526104210922,
CANADIAN OSDA SOLAR,CANADIAN / OSDA SOLAR,5,559.97,0.0011094449802142217,
DUOMAX,DUOMAX,22,559.87,0.0011092468544253017,
NANSEN SOLAR,Nansen Solar,64,558.72,0.001106968407852724,
HY M10 144 570W,1897 - HY-M10/144-570W,78,556.98,0.0011035210191255194,
RESUNRESUN,RESUNRESUN,43,556.62,0.001102807766285408,
BELENUS LTDA,BELENUS LTDA,104,555.2,0.001099994380082747,
6,6,128,553.2,0.001096031864304351,
JINCO SOLAR,JINCO SOLAR,60,551.87,0.0010933967913117175,
ECORI ENERGIA SOLAR,Ecori Energia Solar,48,550.93,0.0010915344088958713,
TSUN CANADIAN,TSUN | CANADIAN,28,550.18,0.0010900484654789728,
SUNOVA RISEN,Sunova/Risen,20,550.0600000000001,0.0010898107145322692,
SUNOVO SOLAR,SUNOVO SOLAR,74,549.91,0.0010895135258488892,
ZHEJIANG ERA SOLAR,ZHEJIANG ERA SOLAR,51,548.61,0.001086937890592932,
BELENERG Y,BELENERG Y,73,548.54,0.001086799202540688,
BELENERGY MFVHO MO 144 550W,BELENERGY MFVHO-MO- 144-550W,71,547.53,0.001084798132072598,
PAINEL SOLAR TRINA,PAINEL SOLAR TRINA,70,547.44,0.0010846198188625704,
CORAL,CORAL,63,546.17,0.0010821036213432887,
NTYPE,NTYPE,53,545.46,0.0010806969282419583,
LP182 199M66NH 585W,2079 - LP182*199M66NH 585W,83,543.54,0.0010768929130946978,
HT SAEE,ht-saee,47,542.63,0.0010750899684155277,
ELSYS,ELSYS,83,542.26,0.0010743569029965244,
HOPEWIND,HOPEWIND,66,541.46,0.0010727718966851661,
VESA SOLAR,Vesa Solar,25,540.41,0.001070691575901508,
LUCY ELETRIC,Lucy Eletric,1,540.0,0.001069879260166937,
CANADIAN SOLAR SUNOVA SOLAR,Canadian Solar | Sunova Solar,20,538.9300000000001,0.0010677593142254952,
BYD OSDA,"BYD, OSDA",30,538.01,0.0010659365569674326,
DEMGC,DEMGC,81,536.58,0.0010631033581858797,
RENOVIGI RENO C 555,RENOVIGI RENO - C 555,36,535.45,0.001060864536771086,
RENESSOLA,Renessola,84,534.3,0.001058586090198508,
SUN EDSON,Sun Edson,31,532.35,0.0010547226373145721,
JAJA,JAJA,51,531.78,0.001053593320317729,
CANADIAN TSUN POWER,CANADIAN  | TSUN POWER,6,528.1800000000001,0.0010464607919166164,
DHN,DHN,51,524.95,0.0010400613289345067,
TRIAL,TRIAL,51,524.77,0.0010397047025144507,
NPLUS SOLAR,NPLUS SOLAR,59,524.77,0.0010397047025144507,
CANADIAR,CANADIAR,43,524.05,0.001038278196834228,
ERA PRO 72HC 585W,2577 - ERA PRO-72HC-585W,66,521.64,0.001033503365321261,
ENERGY SUN,ENERGY SUN,79,518.86,0.0010279954683892905,
SUNOVASUNOVA,SUNOVASUNOVA,47,516.77,0.0010238546394008665,
TONGWEI BIFACIAL,TONGWEI BIFACIAL,75,513.31,0.0010169994871042415,
HN18 72H585W,HN18-72H585W,53,512.24,0.0010148795411627995,
RSM144,RSM144,86,511.21,0.0010128388455369257,
CANADIAN SOLAR LONGI,CANADIAN SOLAR | LONGI,16,510.35,0.0010111349637522153,
SOLAR PV,SOLAR PV,29,508.95,0.0010083612027073378,
OSDA ELGIN,OSDA-ELGIN,49,508.05,0.0010065780706070599,
MODULO TRINA,MODULO TRINA,44,507.38,0.0010052506278212972,
HMF132T12R 600HL,HMF132T12R-600HL,59,506.8,0.0010041014982455623,
8,8,86,505.32,0.0010011692365695492,
AMARO SOLAR,Amaro Solar,79,503.37,0.000997305783685613,
TWINPLUS,TWINPLUS,60,503.34000000000003,0.0009972463459489373,
CANADIA N SOLAR,Canadia n Solar  ,124,502.56,0.0009957009647953625,
CHP400,CHP400,1,500.0,0.0009906289445990157,
RSM132 8 660BMDG,1792 - RSM132-8-660BMDG,1,500.0,0.0009906289445990157,
17000,17000,1,500.0,0.0009906289445990157,
TBEA,TBEA,2,500.0,0.0009906289445990157,
INER,INER,1,500.0,0.0009906289445990157,
REC SOLAR,Rec Solar ,55,499.01,0.0009886674992887097,
ENERGYSUN,ENERGYSUN,34,497.65,0.0009859729885594002,
JUST SOLAR,JUST SOLAR,30,497.09,0.0009848634841414493,
JA BIFACIAL,JA BIFACIAL,50,496.55,0.0009837936048812824,
HONNOR,HONNOR,66,494.3,0.000979335774630587,
KINGDOM SOLAR,Kingdom Solar,7,492.96,0.0009766808890590616,
DAH CANADIAN,DAH | CANADIAN,27,487.75,0.0009663585354563398,
JAM72S30,JAM72S30,19,487.0,0.0009648725920394413,
KOPP,KOPP,43,485.54,0.000961979955521212,
Q CELLS ALDO SOLAR,Q CELLS ALDO SOLAR,44,485.23,0.0009613657655755608,
CANADIAN DAH,CANADIAN / DAH,45,484.88,0.0009606723253143413,
CANADIN SOLAR,CANADIN SOLAR,36,484.27,0.0009594637580019307,
MONOCRISTALINO,MONOCRISTALINO,57,484.24,0.0009594043202652547,
SOLAREDGETECHNOLOGIES,SolarEdgeTechnologies,8,484.11,0.0009591467567396589,
HONNOR SOLAR,HONNOR SOLAR,56,484.05,0.0009590278812663071,
HANWHA Q CELLS Q PEAK L G5 355 370 SOLAR PANEL,Hanwha Q CELLS | Q.PEAK L-G5 355-370 | Solar Panel,26,483.94,0.0009588099428984952,
SOLAR MAXX TECH,SOLAR MAXX TECH,92,483.64,0.0009582155655317358,
DMGEC,DMGEC,46,483.49,0.0009579183768483562,
CANADIAN SOLAR SUNOVA,CANADIAN SOLAR+Sunova,9,483.43,0.0009577995013750043,
SERRANA,Serrana,53,482.98,0.0009569079353248652,
10,10,72,482.0,0.0009549663025934511,
JINCO SOLAR TIGER PRO,JINCO SOLAR -TIGER PRO,3,480.2,0.0009514000383928946,
TLC,TLC,64,480.2,0.0009514000383928946,
HTSAE,HTSAE,1,480.0,0.0009510037868150551,
TSUN SUNOVA,TSUN | SUNOVA,25,479.75,0.0009505084723427555,
ASW,ASW,20,479.48,0.000949973532712672,
SUNOVA JINKO,SUNOVA/JINKO,13,477.48,0.0009460110169342761,
HELIA,HELIA,35,477.40999999999997,0.0009458723288820321,
TCLSOLAR,TCLSOLAR,72,475.38,0.0009418503753669601,
CENTRO ENERGY,CENTRO ENERGY,56,474.96,0.0009410182470534969,
HALFCELL,HALFCELL,66,474.7,0.0009405031200023055,
RENESOLAR,RENESOLAR,59,473.82,0.0009387596130598112,
RENASOLA,RENASOLA,59,472.49,0.0009361245400671777,
BLUE SOL,BLUE SOL,54,472.2,0.0009355499752793103,
WEG RISEN,WEG | RISEN,38,470.62,0.0009324195878143776,
AEG SOLAR,AEG Solar,54,470.58,0.0009323403374988095,
HANOR SOLAR,HANOR SOLAR,41,470.05,0.0009312902708175345,
SOLAR ERA,SOLAR ERA,68,470.03,0.0009312506456597505,
INTEBRAS,INTEBRAS,48,469.76,0.0009307157060296671,
RISEN OSDA,RISEN | OSDA,27,468.78,0.0009287740732982531,
RISEN SOLAR CANADIAN SOLAR,RISEN SOLAR | CANADIAN SOLAR,19,467.53,0.0009262975009367555,
JAJAM,JAJAM,36,467.19,0.0009256238732544283,
GOKI,GOKI,70,463.32,0.0009179564052232319,
TRINA SOLAR 570 W,TRINA SOLAR 570 W,17,463.22,0.0009177582794343121,
ERR 72 HNR,ERR 72 HNR,62,462.46,0.0009162525234385215,
PHK,PHK,62,462.09,0.0009155194580195182,
CHSM6612P 340,CHSM6612P-340,13,461.0,0.0009133598869202925,
