raw_normalized,canonical_brand,match_method,exemplo_bruto,data_primeira_ocorrencia,revisao_manual,observacoes
INVERSOR GERMAN OFFGRID POWER GOP MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: German Offgrid Power (GOP); Micro Inversor:,2026-08-20,False,
INVERSOR GIN MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: gin; Micro Inversor:,2026-08-20,False,
INVERSOR GINLOG SOLIS MICRO INVERSOR,Solis (Ginlong),TOKEN,Inversor: Ginlog (Solis); Micro Inversor:,2026-08-17,False,
INVERSOR GINLONG MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: Ginlong; Micro Inversor:,2026-08-20,False,
INVERSOR GINLONG SOLIS MICRO INVERSOR,Solis (Ginlong),TOKEN,Inversor: Ginlong (Solis); Micro Inversor:,2026-08-17,False,
INVERSOR GINLONG SOLIS MICRO INVERSOR HOYMILES,Outros,TOKEN_AMBIGUO,Inversor: Ginlong (Solis); Micro Inversor: HOYMILES,2026-08-20,False,
INVERSOR GINLONG TECHNOLOGIES SOLIS MICRO INVERSOR,Solis (Ginlong),TOKEN,Inversor: GINLONG TECHNOLOGIES - SOLIS; Micro Inversor:,2026-08-17,False,
INVERSOR GODWEE MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GODWEE; Micro Inversor:,2026-08-20,False,
INVERSOR GOOD MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GOOD; Micro Inversor:,2026-08-20,False,
INVERSOR GOODWE,Goodwe,TOKEN,INVERSOR GOODWE,2026-08-17,False,
INVERSOR GOODWE MICRO INVERSOR,Goodwe,TOKEN,Inversor: GOODWE; Micro Inversor:,2026-08-17,False,
INVERSOR GOODWE MICROINVERSOR,Goodwe,TOKEN,Inversor: GOODWE; Microinversor:,2026-08-17,False,
INVERSOR GOODWE SOLAR MICRO INVERSOR,Goodwe,TOKEN,Inversor: GOODWE SOLAR; Micro Inversor:,2026-08-17,False,
INVERSOR GOODWE TECHNOLOGIES CO LTD MICRO INVERSOR,Goodwe,TOKEN,"Inversor: GoodWe Technologies Co.,Ltd.; Micro Inversor:",2026-08-17,False,
INVERSOR GOODWEE MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GOODWEE; Micro Inversor:,2026-08-20,False,
INVERSOR GORWATT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GORWATT; Micro Inversor:,2026-08-20,False,
INVERSOR GOWATT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GOWATT; Micro Inversor:,2026-08-20,False,
INVERSOR GR MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: gr; Micro Inversor:,2026-08-20,False,
INVERSOR GRAWATT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GRAWATT; Micro Inversor:,2026-08-20,False,
INVERSOR GRID,Outros,NAO_ENCONTRADO,Inversor Grid,2026-08-20,False,
INVERSOR GRID TIE,Outros,NAO_ENCONTRADO,Inversor Grid-tie,2026-08-20,False,
INVERSOR GRID TIE B B,Outros,NAO_ENCONTRADO,INVERSOR GRID TIE B&B,2026-08-20,False,
INVERSOR GRO MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GRO; Micro Inversor:,2026-08-20,False,
INVERSOR GROAWTT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROAWTT; Micro Inversor:,2026-08-20,False,
INVERSOR GROW MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROW; Micro Inversor:,2026-08-20,False,
INVERSOR GROWA MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROWA; Micro Inversor:,2026-08-20,False,
INVERSOR GROWAAT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROWAAT; Micro Inversor:,2026-08-20,False,
INVERSOR GROWALT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROWALT; Micro Inversor:,2026-08-20,False,
INVERSOR GROWALTT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: growaltt; Micro Inversor:,2026-08-20,False,
INVERSOR GROWAT,Outros,NAO_ENCONTRADO,inversor growat,2026-08-20,False,
INVERSOR GROWAT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROWAT; Micro Inversor:,2026-08-20,False,
INVERSOR GROWAT MICRO INVERSOR NEP,NEP,TOKEN,Inversor: GROWAT; Micro Inversor: NEP,2026-08-17,False,
INVERSOR GROWATT,Growatt,TOKEN,INVERSOR: GROWATT,2026-08-17,False,
INVERSOR GROWATT 1000TL MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt 1000TL; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 11000 TL3 S MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt 11000 TL3-S; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 15000T3 S MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt 15000T3-S; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 15000T3 SL MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt 15000T3-SL; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 6000 TL X MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT 6000 TL-X; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 6KW MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT 6KW; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 8000MTL S MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt-8000MTL-S; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT 8KW MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT 8kw; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIC 2000 TL X,Growatt,TOKEN,INVERSOR GROWATT MIC 2000 TL-X,2026-08-17,False,
INVERSOR GROWATT MIC 3000TL X MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt MIC 3000TL-X; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MICRO INVERSOR DEYE,Outros,TOKEN_AMBIGUO,Inversor: GROWATT; Micro Inversor: DEYE,2026-08-20,False,
INVERSOR GROWATT MICRO INVERSOR GROWATT,Growatt,TOKEN,Inversor: GROWATT ; Micro Inversor: GROWATT,2026-08-17,False,
INVERSOR GROWATT MICRO INVERSOR NEP,Growatt,TOKEN,Inversor: GROWATT; Micro Inversor: NEP,2026-08-17,False,
INVERSOR GROWATT MICROINVERSOR,Growatt,TOKEN,Inversor: GROWATT; Microinversor:,2026-08-17,False,
INVERSOR GROWATT MIN 10000TL X MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT MIN 10000TL-X; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIN 10000TL X2 220V MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT MIN 10000TL-X2 - 220V; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIN 5000TL X MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT MIN 5000TL-X; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIN 6000TL X MICRO INVERSOR,Growatt,TOKEN,Inversor: Growatt MIN 6000TL-X; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIN 6000TL X2 MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT MIN 6000TL-X2; Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MIN 8000TL X E MICRO INVERSOR,Growatt,TOKEN,Inversor: GROWATT MIN 8000TL-X(E); Micro Inversor:,2026-08-17,False,
INVERSOR GROWATT MS ENERGIA SOLAR,Growatt,TOKEN,inversor growatt - ms energia solar,2026-08-17,False,
INVERSOR GROWATT NEW ENERGY CO LTD MICRO INVERSOR,Growatt,TOKEN,"Inversor: GROWATT New Energy Co., Ltd.; Micro Inversor:",2026-08-17,False,
INVERSOR GROWATT SOU ENERGY,Growatt,TOKEN,INVERSOR GROWATT - Sou Energy,2026-08-17,False,
INVERSOR GROWT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GROWT; Micro Inversor:,2026-08-20,False,
INVERSOR GRUPO WEG MICROINVERSOR,WEG,TOKEN,Inversor: GRUPO WEG; Microinversor:,2026-08-17,False,
INVERSOR GRWATT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GRWATT; Micro Inversor:,2026-08-20,False,
INVERSOR GRWOATT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GRWOATT; Micro Inversor:,2026-08-20,False,
INVERSOR GUA MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GUA; Micro Inversor:,2026-08-20,False,
INVERSOR GUANGZHOU SANJING ELECTRIC CO LTD MICRO INVERSOR,Outros,NAO_ENCONTRADO,"Inversor: Guangzhou Sanjing Electric Co., Ltd; Micro Inversor:",2026-08-20,False,
INVERSOR GUANGZHOU SANJING ELECTRIC CO LTD SAJ MICRO INVERSOR,SAJ,TOKEN,"Inversor: Guangzhou Sanjing Electric Co., Ltd (SAJ); Micro Inversor:",2026-08-17,False,
INVERSOR GUANGZHOU SANJING ELECTRIC CO LTD SAJ MICRO INVERSOR GUANGZHOU SANJING ELECTRIC CO,SAJ,TOKEN,"Inversor: Guangzhou Sanjing Electric Co., Ltd (SAJ); Micro Inversor: Guangzhou Sanjing Electric Co.,",2026-08-17,False,
INVERSOR GUANGZHOU SANJING SAJ MICRO INVERSOR,SAJ,TOKEN,Inversor: Guangzhou Sanjing(SAJ); Micro Inversor:,2026-08-17,False,
INVERSOR GUANGZHOU SANJING X000D,Outros,NAO_ENCONTRADO,Inversor: Guangzhou Sanjing_x000D_,2026-08-20,False,
INVERSOR GW10K MS 30 MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: GW10K-MS-30; Micro Inversor:,2026-08-20,False,
INVERSOR HAAWEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HAAWEI; Micro Inversor:,2026-08-20,False,
INVERSOR HAUWEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HAUWEI; Micro Inversor:,2026-08-20,False,
INVERSOR HAUWEI MICROINVERSOR,Outros,NAO_ENCONTRADO,Inversor: HAUWEI; Microinversor:,2026-08-20,False,
INVERSOR HAWEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HAWEI ; Micro Inversor:,2026-08-20,False,
INVERSOR HAWUEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HAWUEI; Micro Inversor:,2026-08-20,False,
INVERSOR HCC MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HCC; Micro Inversor:,2026-08-20,False,
INVERSOR HELIUS MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HELIUS; Micro Inversor:,2026-08-20,False,
INVERSOR HIBRIDO MONOFASICO,Outros,NAO_ENCONTRADO,INVERSOR HÍBRIDO MONOFÁSICO,2026-08-20,False,
INVERSOR HO MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HO; Micro Inversor:,2026-08-20,False,
INVERSOR HOMOLOGADO,Outros,NAO_ENCONTRADO,INVERSOR HOMOLOGADO	,2026-08-20,False,
INVERSOR HONOR MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HONOR; Micro Inversor:,2026-08-20,False,
INVERSOR HOPESUN MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HOPESUN; Micro Inversor:,2026-08-20,False,
INVERSOR HOPEWIND,Hopewind,TOKEN,INVERSOR HOPEWIND,2026-08-17,False,
INVERSOR HOPEWIND 30K MICRO INVERSOR,Hopewind,TOKEN,Inversor: HOPEWIND 30K; Micro Inversor:,2026-08-17,False,
INVERSOR HOPEWIND MICRO INVERSOR,Hopewind,TOKEN,Inversor: HOPEWIND; Micro Inversor:,2026-08-17,False,
INVERSOR HOY MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HOY; Micro Inversor:,2026-08-20,False,
INVERSOR HOYMILES,Hoymiles,TOKEN,Inversor Hoymiles,2026-08-17,False,
INVERSOR HOYMILES MICRO INVERSOR,Hoymiles,TOKEN,Inversor: HOYMILES; Micro Inversor:,2026-08-17,False,
INVERSOR HOYMILES MICROINVERSOR,Hoymiles,TOKEN,Inversor: HOYMILES; Microinversor:,2026-08-17,False,
INVERSOR HOYMILES POWER ELECTRONICS INC MICRO INVERSOR,Hoymiles,TOKEN,Inversor: Hoymiles Power Electronics Inc.; Micro Inversor:,2026-08-17,False,
INVERSOR HOYMILLES MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HOYMILLES; Micro Inversor:,2026-08-20,False,
INVERSOR HOYMLLES MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HOYMLLES; Micro Inversor:,2026-08-20,False,
INVERSOR HPS MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HPS; Micro Inversor:,2026-08-20,False,
INVERSOR HUA MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HUA; Micro Inversor:,2026-08-20,False,
INVERSOR HUANWEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HUANWEI; Micro Inversor:,2026-08-20,False,
INVERSOR HUAWE MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HUAWE; Micro Inversor:,2026-08-20,False,
INVERSOR HUAWEI,Huawei,TOKEN,Inversor Huawei,2026-08-17,False,
INVERSOR HUAWEI MICRO INVERSOR,Huawei,TOKEN,Inversor: HUAWEI; Micro Inversor:,2026-08-17,False,
INVERSOR HUAWEI MICRO INVERSOR DEYE,Outros,TOKEN_AMBIGUO,Inversor: Huawei; Micro Inversor: DEYE,2026-08-20,False,
INVERSOR HUAWEI MICROINVERSOR,Huawei,TOKEN,Inversor: Huawei; Microinversor:,2026-08-17,False,
INVERSOR HUAWEI SUN,Huawei,TOKEN,Inversor Huawei SUN,2026-08-17,False,
INVERSOR HUAWEI SUN2000 5KTL L1 MICRO INVERSOR,Huawei,TOKEN,Inversor: HUAWEI SUN2000-5KTL-L1; Micro Inversor:,2026-08-17,False,
INVERSOR HUAWEI TECHNOLOGIES MICRO INVERSOR,Huawei,TOKEN,Inversor: Huawei Technologies; Micro Inversor:,2026-08-17,False,
INVERSOR HUWAEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HUWAEI; Micro Inversor:,2026-08-20,False,
INVERSOR HUWEI MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HUWEI; Micro Inversor:,2026-08-20,False,
INVERSOR HYPONTEC MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HYPONTEC; Micro Inversor:,2026-08-20,False,
INVERSOR HYPONTECH MICRO INVERSOR,Hypontech,TOKEN,Inversor: HYPONTECH; Micro Inversor:,2026-08-17,False,
INVERSOR HYPONTECH Q MICRO INVERSOR,Hypontech,TOKEN,Inversor: HYPONTECH Q; Micro Inversor:,2026-08-17,False,
INVERSOR HYXIPOWER MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: HYXIPOWER; Micro Inversor:,2026-08-20,False,
INVERSOR INGECON SUN 10TL MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: Ingecon Sun 10TL; Micro Inversor:,2026-08-20,False,
INVERSOR INGETEAM MICRO INVERSOR,Ingeteam,TOKEN,Inversor: INGETEAM; Micro Inversor:,2026-08-17,False,
INVERSOR INTEL MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: INTEL; Micro Inversor:,2026-08-20,False,
INVERSOR INTELBR MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: INTELBR; Micro Inversor:,2026-08-20,False,
INVERSOR INTELBRA MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: INTELBRA; Micro Inversor:,2026-08-20,False,
INVERSOR INTELBRAS,Intelbras,TOKEN,inversor intelbras,2026-08-17,False,
INVERSOR INTELBRAS MICRO INVERSOR,Intelbras,TOKEN,Inversor: INTELBRAS; Micro Inversor:,2026-08-17,False,
INVERSOR INTELBRAS MICRO INVERSOR INTELBRAS,Intelbras,TOKEN,Inversor: INTELBRAS; Micro Inversor: INTELBRAS,2026-08-17,False,
INVERSOR INTELBRAS MICROINVERSOR,Intelbras,TOKEN,Inversor: Intelbras; Microinversor:,2026-08-17,False,
INVERSOR INTELBRAS S A MICRO INVERSOR,Intelbras,TOKEN,Inversor: Intelbras S/A; Micro Inversor:,2026-08-17,False,
INVERSOR INTELBRAS S A MICRO INVERSOR INTELBRAS,Intelbras,TOKEN,Inversor: Intelbras S/A; Micro Inversor: INTELBRAS,2026-08-17,False,
INVERSOR INTELBRAS SOLAR MICRO INVERSOR,Intelbras,TOKEN,Inversor: INTELBRAS SOLAR; Micro Inversor:,2026-08-17,False,
INVERSOR INTELIGENTE DE STRING SOLAR WITH HUAWEI,Huawei,TOKEN,Inversor inteligente de string - Solar with Huawei,2026-08-17,False,
INVERSOR INVERSOR GROWATT MICRO INVERSOR,Growatt,TOKEN,Inversor: Inversor Growatt; Micro Inversor:,2026-08-17,False,
INVERSOR INVERSOR MONOFASICO SUNGROW MICRO INVERSOR,Sungrow,TOKEN,Inversor: Inversor Monofásico Sungrow ; Micro Inversor:,2026-08-17,False,
INVERSOR INVERSOR SOFAR 4KW MONO 220V MICRO INVERSOR,Sofar Solar,TOKEN,Inversor: Inversor SOFAR 4kW MONO-220V ; Micro Inversor:,2026-08-17,False,
INVERSOR INVERSOR SOFAR 7 5KW MICRO INVERSOR,Sofar Solar,TOKEN,"Inversor: Inversor SOFAR 7,5kW ; Micro Inversor:",2026-08-17,False,
INVERSOR INVERSOR STRING MONOFASICO MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: Inversor String Monofásico; Micro Inversor:,2026-08-20,False,
INVERSOR INVT MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: INVT; Micro Inversor:,2026-08-20,False,
INVERSOR IONS MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: IONS; Micro Inversor:,2026-08-20,False,
INVERSOR JA MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: JA; Micro Inversor:,2026-08-20,False,
INVERSOR JIANGSU GOODWE MICRO INVERSOR,Goodwe,TOKEN,Inversor: JIANGSU GOODWE; Micro Inversor:,2026-08-17,False,
INVERSOR JINKO MICROINVERSOR,Outros,NAO_ENCONTRADO,Inversor: JINKO; Microinversor:,2026-08-20,False,
INVERSOR KEHUA MICRO INVERSOR,Kehua,TOKEN,Inversor: KEHUA; Micro Inversor:,2026-08-17,False,
INVERSOR KEHUA TECH MICRO INVERSOR,Kehua,TOKEN,Inversor: KEHUA TECH; Micro Inversor:,2026-08-17,False,
INVERSOR KOMECO MICRO INVERSOR,Komeco,TOKEN,Inversor: KOMECO; Micro Inversor:,2026-08-17,False,
INVERSOR KSTAR,Kstar,TOKEN,Inversor Kstar,2026-08-17,False,
INVERSOR KSTAR KOMECO MICRO INVERSOR,Kstar,TOKEN,Inversor: KSTAR - Komeco ; Micro Inversor:,2026-08-17,False,
INVERSOR KSTAR KSG 5KDM NEOSOLAR,Kstar,TOKEN,Inversor KSTAR KSG 5KDM - Neosolar,2026-08-17,False,
INVERSOR KSTAR MICRO INVERSOR,Kstar,TOKEN,Inversor: KSTAR; Micro Inversor:,2026-08-17,False,
INVERSOR LEAPTON MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LEAPTON; Micro Inversor:,2026-08-20,False,
INVERSOR LEDVANCE MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LEDVANCE; Micro Inversor:,2026-08-20,False,
INVERSOR LEVEROS MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LEVEROS; Micro Inversor:,2026-08-20,False,
INVERSOR LIVOL MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LIVOL; Micro Inversor:,2026-08-20,False,
INVERSOR LIVOLTE MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LIVOLTE; Micro Inversor:,2026-08-20,False,
INVERSOR LIVOLTEK,Livoltek,TOKEN,INVERSOR LIVOLTEK,2026-08-17,False,
INVERSOR LIVOLTEK MICRO INVERSOR,Livoltek,TOKEN,Inversor: LIVOLTEK; Micro Inversor:,2026-08-17,False,
INVERSOR LIVOLTEK POWER MICRO INVERSOR,Livoltek,TOKEN,Inversor: Livoltek Power; Micro Inversor:,2026-08-17,False,
INVERSOR LIVOLTEK SOLAR HYBRID EXPERT MICRO INVERSOR,Livoltek,TOKEN,Inversor: LIVOLTEK SOLAR HYBRID EXPERT; Micro Inversor:,2026-08-17,False,
INVERSOR LIVOLTEX MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LIVOLTEX; Micro Inversor:,2026-08-20,False,
INVERSOR LIVOTEK MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: LIVOTEK; Micro Inversor:,2026-08-20,False,
INVERSOR LUX POWER MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: Lux Power; Micro Inversor:,2026-08-20,False,
INVERSOR MBTECH ECOSOLIS MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: MBTech (ecoSolis) ; Micro Inversor:,2026-08-20,False,
INVERSOR MBTECH MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: MBTech ; Micro Inversor:,2026-08-20,False,
INVERSOR MIC3000TL X MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: MIC3000TL-X; Micro Inversor:,2026-08-20,False,
INVERSOR MICRO DEYE MICRO INVERSOR,Deye,TOKEN,Inversor: Micro Deye; Micro Inversor:,2026-08-17,False,
INVERSOR MICRO INVERSOR,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor:,2026-08-20,False,
INVERSOR MICRO INVERSOR AP SYSTEM,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: AP SYSTEM,2026-08-20,False,
INVERSOR MICRO INVERSOR AP SYSTEMS,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: AP SYSTEMS,2026-08-20,False,
INVERSOR MICRO INVERSOR APSYSTEM,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: APSYSTEM,2026-08-20,False,
INVERSOR MICRO INVERSOR APSYSTEMS,APsystems,TOKEN,Inversor: ; Micro Inversor: Apsystems,2026-08-17,False,
INVERSOR MICRO INVERSOR APSYSTENS,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: APsystens,2026-08-20,False,
INVERSOR MICRO INVERSOR BELENERGY,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: BELENERGY,2026-08-20,False,
INVERSOR MICRO INVERSOR BENYI,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: BENYI,2026-08-20,False,
INVERSOR MICRO INVERSOR DAYE,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: DAYE,2026-08-20,False,
INVERSOR MICRO INVERSOR DEYE,Deye,TOKEN,Inversor: ; Micro Inversor: DEYE,2026-08-17,False,
INVERSOR MICRO INVERSOR DEYE SOLAR,Deye,TOKEN,Inversor: ; Micro Inversor: DEYE SOLAR,2026-08-17,False,
INVERSOR MICRO INVERSOR DEYE SUN,Deye,TOKEN,Inversor: ; Micro Inversor: DEYE SUN,2026-08-17,False,
INVERSOR MICRO INVERSOR ELGIN,Elgin,TOKEN,Inversor: ; Micro Inversor: ELGIN,2026-08-17,False,
INVERSOR MICRO INVERSOR ELGIN S A,Elgin,TOKEN,Inversor: ; Micro Inversor: Elgin S.A.,2026-08-17,False,
INVERSOR MICRO INVERSOR EMPALUX,Empalux,TOKEN,Inversor: ; Micro Inversor: EMPALUX,2026-08-17,False,
INVERSOR MICRO INVERSOR ENPHASE,Enphase,TOKEN,Inversor: ; Micro Inversor: Enphase,2026-08-17,False,
INVERSOR MICRO INVERSOR ENPHASE ENERGY,Enphase,TOKEN,Inversor: ; Micro Inversor: ENPHASE ENERGY,2026-08-17,False,
INVERSOR MICRO INVERSOR ERA,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: ERA,2026-08-20,False,
INVERSOR MICRO INVERSOR FOXESS,Foxess,TOKEN,Inversor: ; Micro Inversor: FOXESS,2026-08-17,False,
INVERSOR MICRO INVERSOR GOODWE,Goodwe,TOKEN,Inversor: ; Micro Inversor: GOODWE,2026-08-17,False,
INVERSOR MICRO INVERSOR GROATT,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: GROATT,2026-08-20,False,
INVERSOR MICRO INVERSOR GROWAT,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: GROWAT,2026-08-20,False,
INVERSOR MICRO INVERSOR GROWATT,Growatt,TOKEN,Inversor: ; Micro Inversor: GROWATT,2026-08-17,False,
INVERSOR MICRO INVERSOR GROWATT ENERGY,Growatt,TOKEN,Inversor: ; Micro Inversor: Growatt Energy,2026-08-17,False,
INVERSOR MICRO INVERSOR GROWATT NEO2000M X,Growatt,TOKEN,Inversor: ; Micro Inversor: GROWATT NEO2000M-X,2026-08-17,False,
INVERSOR MICRO INVERSOR GROWATT NEW ENERGY CO LTD,Growatt,TOKEN,"Inversor: ; Micro Inversor: GROWATT New Energy Co., Ltd.",2026-08-17,False,
INVERSOR MICRO INVERSOR HMS,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HMS,2026-08-20,False,
INVERSOR MICRO INVERSOR HOTMILES,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HOTMILES,2026-08-20,False,
INVERSOR MICRO INVERSOR HOUMILES,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HOUMILES,2026-08-20,False,
INVERSOR MICRO INVERSOR HOYMILES,Hoymiles,TOKEN,Inversor: ; Micro Inversor: HOYMILES,2026-08-17,False,
INVERSOR MICRO INVERSOR HOYMILES POWER ELECTRONICS INC,Hoymiles,TOKEN,Inversor: ; Micro Inversor: Hoymiles Power Electronics Inc.,2026-08-17,False,
INVERSOR MICRO INVERSOR HOYMILLE,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HOYMILLE,2026-08-20,False,
INVERSOR MICRO INVERSOR HOYMILLES,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HOYMILLES,2026-08-20,False,
INVERSOR MICRO INVERSOR HYXIPOWER,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: HYXiPower,2026-08-20,False,
INVERSOR MICRO INVERSOR INTELBRAS,Intelbras,TOKEN,Inversor: ; Micro Inversor: Intelbras,2026-08-17,False,
INVERSOR MICRO INVERSOR INTELBRAS S A,Intelbras,TOKEN,Inversor: ; Micro Inversor: INTELBRAS S/A,2026-08-17,False,
INVERSOR MICRO INVERSOR KOMECO,Komeco,TOKEN,Inversor: ; Micro Inversor: KOMECO,2026-08-17,False,
INVERSOR MICRO INVERSOR LEAPTON,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: Leapton,2026-08-20,False,
INVERSOR MICRO INVERSOR MICROINVERSOR NEP KIT,NEP,TOKEN,Inversor: ; Micro Inversor: MICROINVERSOR NEP KIT,2026-08-17,False,
INVERSOR MICRO INVERSOR NEC,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: NEC,2026-08-20,False,
INVERSOR MICRO INVERSOR NEEP,Outros,NAO_ENCONTRADO,Inversor: ; Micro Inversor: NEEP,2026-08-20,False,
INVERSOR MICRO INVERSOR NEP,NEP,TOKEN,Inversor: ; Micro Inversor: NEP,2026-08-17,False,
INVERSOR MICRO INVERSOR NEP BDM,NEP,TOKEN,Inversor: ; Micro Inversor: NEP BDM,2026-08-17,False,
